ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
50,0,1,0.083333333,110,37.5,100,0,100,100,100,100,8,11,386,0,3,4,80,100,-1,100,-1,0,0,0,0,0,4,9.12844,0
60,0,2,0.25,121,40,100,0,0,100,100,100,10,6,473,1,14,7,33,-1,-1,66,-1,45,0,0,0,0,3,10.254807,0
50,3,1,0.5,76,75,100,0,0,100,100,100,4,7,80,0.33333334,19,1,100,-1,-1,100,-1,46,0.6666667,0,0,0,4,1.3318919,2
58,3,0,0.333333333,69,50,100,0,0,100,100,100,2,2,70,0,13,1,75,-1,-1,100,-1,0,1,1,0,1,4,1.123494,0
42,0,3,0.2,72,100,100,0,100,100,100,100,3,4,276,0,6,6,100,100,-1,100,-1,0,0,0,0,0,4,9.528409,1
42,0,0,-1,38,0,0,0,0,0,0,0,0,1,45,0,8,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,2.6125462,0
48,2,0,0.5,62,50,100,0,0,0,100,100,4,4,69,0,10,3,100,100,-1,100,-1,0,1,1,0,0,5,1.5535169,1
52,0,1,0.333333333,30,50,100,0,0,100,100,100,2,1,33,0,9,2,100,-1,-1,100,-1,42,1,0,0,0,3,1.5286195,1
72,11,5,0.09375,248,66.666664,100,0,0,0,75,75,12,9,1067,0.25,29,13,93,100,-1,54,-1,0,0.75,1,0,0.6666667,5,6.6358514,4
38,1,1,0.428571429,42,50,100,0,0,100,100,100,2,3,48,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.1545064,0
30,29,2,0.210526316,462,38.46154,100,0,0,0,100,100,39,40,1676,0,73,15,37,-1,-1,38,-1,48,0,0,0,0,3,6.046777,0
40,0,0,0.25,158,35.714287,100,0,0,0,100,100,14,16,163,0,6,5,100,100,-1,-1,100,0,0,0,0,0,5,1.3436357,2
50,0,0,0.333333333,23,50,100,0,0,100,100,100,2,1,27,0,5,1,100,-1,-1,100,-1,0,1,0,0,0,3,1.7688888,1
40,33,2,0.210526316,525,50,100,0,0,0,75,77.27272797,44,49,587,0.2857143,75,10,90,-1,-1,75,-1,0,0.71428573,1,0,0.6,3,1.9497283,0
40,0,1,0.333333333,42,33.333332,100,0,0,0,100,100,3,1,178,0,10,5,100,-1,-1,100,-1,42,0,0,0,0,3,29.46875,1
40,0,3,0.25,75,57.142857,100,0,100,100,100,100,7,14,77,0,3,2,75,100,-1,83,-1,0,0,0,0,0,5,1.4922118,0
58,0,7,0.111111111,199,63.636364,100,100,100,0,100,100,11,9,815,0.85714287,25,3,100,100,-1,-1,100,45,0.14285715,1,1,0,7,10.076355,6
40,1,3,0.125,100,50,100,0,100,100,50,50,2,1,172,0,55,1,100,100,-1,100,-1,55,0,0,0,0,4,1.0820353,0
50,1,0,0.666666667,203,44.444443,100,0,100,0,100,100,9,17,890,1,57,5,100,100,-1,100,-1,50,0,0,0,0,6,2.9010897,2
40,3,2,0.230769231,70,50,100,0,0,100,100,100,2,1,87,0,18,5,100,-1,-1,100,-1,0,0,0,0,0,5,1.3333334,0
54,17,3,0.235294118,330,31.818182,100,0,0,0,90.90908813,90.90908813,22,34,366,0.6,57,4,100,100,-1,77,-1,50,0.4,0.5,0,0.5,3,1.8618481,0
48,3,7,0.230769231,219,63.636364,100,0,100,100,100,100,11,31,224,0,29,3,52,100,-1,100,-1,50,1,1,0,0.6,4,1.1426764,0
60,2,6,0.115384615,324,62.5,100,0,100,100,95.83333588,100,24,23,1077,0.54545456,64,17,47,100,-1,60,-1,50,0.45454547,1,0,0.4,4,10.735334,3
50,0,1,0.2,122,66.666664,100,0,0,0,100,100,6,7,129,0,16,5,100,-1,-1,100,100,46,0,0,0,0,4,1.4940513,0
50,0,1,0.083333333,111,37.5,100,0,100,100,100,100,8,11,498,0,114,4,80,100,-1,100,-1,49,0,0,0,0,4,9.671233,0
50,1,0,0.333333333,72,100,100,0,0,0,100,100,1,1,78,0.6666667,15,4,100,-1,-1,100,-1,60,0.33333334,0,0,0,7,1.0144777,3
40,0,3,0.357142857,81,42.857143,100,0,0,0,100,100,7,7,85,0,5,4,100,100,-1,100,-1,0,0,0,0,0,5,1.2637868,1
50,3,0,0.6,256,33.333332,100,0,100,0,100,93.33333588,15,23,1068,1,70,7,100,100,-1,100,-1,50,0,0,0,0,6,3.2955377,2
48,2,0,0.5,61,50,100,0,0,0,100,100,4,4,69,0,11,2,100,100,-1,100,-1,0,1,1,0,0,5,1.5206739,1
52,0,0,0.571428571,49,66.666664,100,0,0,100,100,100,3,2,224,0,17,1,100,-1,-1,100,-1,42,0,0,0,0,3,8.42742,0
52,0,1,0.172413793,107,83.333336,100,0,100,100,100,100,6,8,110,0.71428573,9,4,66,100,100,85,-1,42,0.2857143,0,0,0,3,1.7215384,1
58,0,4,0.2,88,50,100,0,100,100,100,100,2,1,404,1,23,2,100,100,-1,100,-1,47,0,0,0,0,4,9.584415,1
50,0,1,0.4,32,50,100,0,0,100,100,100,2,1,35,0,7,3,66,-1,-1,100,-1,25,1,1,0,0.5,2,1.8908046,0
40,0,1,0.333333333,17,50,100,0,0,100,100,100,2,1,22,0,6,3,100,-1,-1,50,-1,0,0,0,0,0,2,2.075,0
48,1,4,0.111111111,206,35,100,0,0,0,95,100,20,20,713,0,23,3,100,100,-1,100,-1,43,1,0,0,0,5,2.6946266,0
58,0,4,0.2,92,50,100,0,100,100,100,100,2,1,432,1,22,2,100,100,-1,100,-1,45,0,0,0,0,4,9.646809,1
48,0,0,0.333333333,42,50,100,0,0,100,100,100,2,1,179,0,13,2,100,-1,100,100,-1,37,1,1,0,0.6666667,4,2.5379746,0
42,0,2,0.272727273,132,63.636364,100,0,0,0,100,100,11,9,562,1,8,4,88,66,-1,100,-1,40,0,0,0,0,5,9.561403,0
50,3,0,0.1875,104,66.666664,100,0,0,0,100,100,3,2,109,0,22,2,100,-1,-1,100,-1,50,1,1,0,1,6,0.9103857,4
48,0,4,0.115384615,102,50,100,0,0,100,100,100,2,3,393,0.75,37,9,100,-1,-1,66,-1,50,0.25,0,0,0,3,10.891666,0
50,0,0,0.4,77,42.857143,100,0,0,0,100,100,7,5,262,0,13,4,85,-1,-1,66,-1,44,1,0.33333334,0,0.5,5,12.486486,1
50,0,1,0.2,136,80,100,0,0,0,100,100,10,11,151,0,20,5,83,-1,-1,100,100,47,0,0,0,0,4,1.5907654,0
50,0,0,0.142857143,79,62.5,100,0,0,100,100,100,8,6,268,0,25,1,100,100,-1,85,-1,50,1,0.8333333,0,0.16666667,4,8.842696,0
50,0,0,-1,48,0,0,0,100,0,0,0,0,0,54,0,7,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.5427436,0
48,5,4,0.15,126,63.636364,100,0,0,100,100,100,11,12,138,1,47,2,100,100,-1,100,-1,56,0,0,0,0,4,1.4776517,4
52,0,1,0.161290323,116,83.333336,100,0,0,100,100,100,6,8,119,0.8181818,15,4,66,100,100,85,-1,50,0.18181819,0,0,0,3,1.6914968,1
24,0,0,0.25,82,66.666664,100,0,0,100,66.66666412,66.66666412,3,3,388,0,11,2,50,100,-1,50,-1,42,0,0,0,0,5,6.3281856,0
60,11,2,0.206896552,341,44.444443,100,0,0,100,50,50,18,18,1065,0.3888889,60,9,46,100,-1,45,-1,51,0.6111111,0.54545456,0,0.45454547,2,3.9688437,0
30,2,0,0.5,39,50,100,0,0,0,100,100,2,1,61,0,9,3,50,-1,-1,50,-1,42,0,0,0,0,3,3.0543933,0
50,2,0,0.5,117,75,100,0,0,0,100,100,4,3,539,1,45,4,50,100,-1,80,-1,64,0,0,0,0,5,4.192015,3
52,1,2,0.428571429,63,50,100,0,0,100,100,100,2,1,284,1,7,5,100,-1,-1,100,-1,33,0,0,0,0,5,17.11111,0
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,15,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.2153847,0
50,0,6,0.1875,197,66.666664,100,0,0,100,100,100,12,10,730,0.5714286,39,7,76,100,-1,100,-1,51,0.42857143,0,0,0,4,7.6928215,0
48,0,2,0.222222222,36,50,100,0,100,100,100,100,2,1,157,0,15,3,50,100,-1,100,-1,41,0,0,0,0,3,11.684932,0
48,28,2,0.148148148,532,30.76923,100,0,0,100,89.74359131,89.74359131,39,53,805,0.2,88,1,72,-1,-1,70,-1,51,0.8,0.5,0,0,6,2.2115514,2
40,12,2,0.333333333,267,35.294117,100,0,0,0,88.23529053,88.23529053,17,19,736,1,40,7,58,100,-1,50,-1,0,0,0,0,0,2,2.7554111,0
50,3,0,0.25,152,50,100,0,0,0,100,100,4,1,160,0,42,1,92,-1,-1,100,-1,55,0,0,0,0,6,0.4948089,2
50,21,7,0.138888889,512,30.76923,100,0,0,100,92.30769348,92.30769348,26,30,832,0.68292683,103,7,100,100,-1,100,-1,0,0.31707317,0.6923077,0,0.23076923,6,2.1894453,9
48,1,1,0.666666667,152,75,100,0,0,0,87.5,75,8,8,388,0.33898306,28,7,100,100,-1,100,-1,0,0.66101694,0.23076923,0,0.5897436,4,3.9306707,0
58,3,0,0.185185185,262,50,100,100,0,100,100,100,2,7,263,0,38,2,70,-1,-1,100,100,0,1,1,0,0.27586207,4,0.6690796,0
68,0,1,0.25,31,50,100,0,100,100,100,100,2,1,79,0.33333334,14,2,100,100,-1,100,-1,40,0.6666667,0,0,0.25,3,12.804348,2
42,0,0,0.2,55,50,100,0,0,0,100,100,2,1,252,0,19,4,100,100,-1,100,-1,46,0,0,0,0,4,8.6015625,0
50,0,1,0.4,68,100,100,0,100,100,100,100,1,1,74,0,16,3,100,100,-1,100,-1,45,1,0,0,0,3,1.8554007,1
32,0,0,0.272727273,85,50,100,0,0,100,100,100,2,1,418,1,19,1,37,-1,-1,100,-1,46,0,0,0,0,4,7.2474747,2
40,0,1,0.25,49,100,100,0,100,0,100,100,1,1,52,0,19,0,100,100,-1,-1,-1,46,0,0,0,0,4,0.9374046,0
68,0,0,0.176470588,211,76.190475,100,100,100,0,80.95237732,80.95237732,21,21,212,0,2,2,100,100,-1,100,100,0,0,0,0,0,5,1.4003565,0
48,0,3,0.5,86,100,100,0,0,0,100,100,1,1,505,0,22,6,100,-1,-1,100,-1,44,0,0,0,0,5,5.897059,1
24,0,0,0.333333333,30,50,100,0,0,100,100,100,2,1,110,0,6,3,100,-1,-1,100,-1,33,0,0,0,0,5,5.15,0
52,2,1,0.25,105,50,100,0,100,100,100,100,2,1,110,1,11,3,100,50,-1,100,-1,40,0,0,0,0,4,1.5550693,0
50,0,2,0.3,143,60,100,100,100,0,100,100,5,12,392,0,17,8,72,80,-1,100,100,46,1,1,0,0,4,4.067365,0
58,0,2,0.222222222,47,50,100,0,100,0,100,100,2,1,187,0,5,2,100,100,-1,100,-1,0,0,0,0,0,5,10.557895,0
50,0,1,0.6,66,50,100,0,0,0,100,100,2,1,337,0,11,4,100,-1,-1,100,-1,33,1,0,0,1,4,6.866337,1
68,0,2,0.333333333,64,75,100,0,100,100,100,100,4,7,75,0.4,19,3,100,100,-1,66,-1,46,0.6,0,0,0.33333334,5,1.8049536,1
48,2,3,0.12,106,66.666664,100,0,0,0,100,100,3,1,153,0.4,32,7,80,-1,-1,57,-1,0,0.6,0,0,0.33333334,4,0.94572914,0
54,0,3,0.2,65,100,100,0,0,100,100,100,1,1,132,0,18,1,100,-1,-1,62,-1,55,0,0,0,0,4,0.8948598,1
50,10,0,0.333333333,190,56.25,100,0,0,100,100,100,16,15,323,0,36,6,83,75,-1,100,-1,50,1,1,0,0.6666667,4,2.4663923,0
72,1,0,0.3,64,33.333332,100,0,0,0,66.66666412,66.66666412,3,3,248,0,17,5,66,100,-1,66,-1,71,0,0,0,0,3,7.632184,0
40,42,4,0.181818182,756,37.931034,100,0,0,100,91.37931061,96.55172729,58,90,1703,0.625,99,2,85,33,-1,84,-1,50,0.375,1,0,0.6666667,4,2.260276,0
50,1,2,0.266666667,208,27.272728,100,0,0,100,95.45454407,95.45454407,22,24,527,0.375,51,10,87,100,-1,57,-1,55,0.625,0.2,0,0,4,2.566131,1
50,3,0,0.115384615,231,42.857143,100,0,0,0,100,100,14,21,252,0,22,1,95,100,-1,100,-1,47,1,0,0,0,5,1.3745365,8
52,1,1,1,36,50,100,0,100,100,100,100,2,1,126,0.75,5,3,100,100,-1,100,-1,0,0.25,1,0,0,2,12.384615,0
50,0,4,0.222222222,164,61.53846,100,0,100,100,100,100,13,11,588,0,7,11,66,100,-1,100,-1,25,1,0.6,0,0.2,4,11.510792,1
50,3,0,0.375,55,100,100,0,0,0,100,100,1,1,60,0.5,8,2,100,-1,-1,100,-1,25,0.5,0,0,0,7,1.3244005,0
42,0,0,-1,26,0,0,0,0,0,0,0,0,0,29,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.590406,0
50,2,1,0.5,71,75,100,0,0,100,100,100,4,7,75,0,18,1,100,-1,-1,100,-1,42,1,0,0,0,4,1.3230035,2
50,0,0,0.214285714,48,50,100,0,0,0,100,100,2,1,196,0,11,0,100,-1,-1,75,-1,42,0,0,0,0,3,12.696202,6
52,0,1,0.172413793,115,83.333336,100,0,0,100,100,100,6,8,118,0.8,14,4,66,100,100,85,-1,41,0.2,0,0,0,3,1.6765747,1
40,0,2,0.444444444,108,100,100,0,0,0,100,100,1,1,306,0,48,3,100,-1,-1,100,-1,57,0,0,0,0,4,1.4018219,0
40,0,4,0.16,412,61.53846,100,0,0,0,100,100,26,33,506,0,126,0,92,100,-1,100,-1,51,0,0,0,0,4,1.4572517,7
40,1,2,0.115384615,324,42.105263,100,0,0,0,63.15789413,63.15789413,19,68,359,0,87,2,66,100,-1,-1,-1,59,0,0,0,0,5,1.4925905,2
40,0,3,0.125,99,50,100,0,100,100,50,50,2,1,199,0,56,1,100,100,-1,100,-1,51,0,0,0,0,3,1.2555948,0
48,2,1,0.5,35,100,100,0,100,100,100,100,1,1,40,0.6666667,8,5,100,100,-1,100,-1,25,0.33333334,0,0,0,3,2.179941,0
40,0,0,0.2,64,75,100,0,100,100,100,100,4,5,78,0,15,7,100,100,100,100,-1,0,0,0,0,0,6,1.6022872,0
42,0,0,-1,52,0,0,0,0,0,0,0,0,0,58,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.6930147,0
48,0,0,0.133333333,57,50,100,0,0,100,100,100,2,1,238,0.33333334,27,1,100,-1,-1,100,-1,57,0.6666667,0,0,1,4,11,0
52,0,0,0.5,17,50,0,0,0,100,100,100,2,1,23,0,7,2,-1,-1,-1,100,-1,33,0,0,0,0,2,2.5694444,2
48,0,1,0.363636364,145,68.75,100,0,0,100,100,100,16,12,174,0,32,4,83,100,-1,100,-1,46,1,0,0,0.375,4,1.8381389,0
40,24,4,0.16,542,80.76923,100,0,0,0,100,100,26,33,637,0.07692308,125,2,92,100,-1,100,-1,51,0.9230769,0.7777778,0,0.19444445,4,1.5849023,7
30,3,6,0.121212121,320,61.904762,100,0,100,100,100,100,21,33,376,0.2631579,57,6,96,-1,100,75,100,48,0.7368421,0.25,0.035714287,0.5,4,1.3672124,0
48,0,4,0.3,122,54.545456,100,0,0,100,100,100,11,11,152,0,32,4,100,-1,-1,100,-1,46,0,0,0,0,4,1.3050368,0
50,10,2,0.137931034,274,30,100,0,0,100,55,55,20,18,980,0.33333334,157,15,93,-1,-1,55,-1,60,0.6666667,1,0,0.16666667,3,4.0030885,0
58,0,4,0.2,88,50,100,0,100,100,100,100,2,1,404,1,23,2,100,100,-1,100,-1,47,0,0,0,0,4,9.584415,1
30,11,2,0.25,345,36.842106,100,0,100,100,100,100,38,48,415,0.3809524,73,13,100,100,-1,100,-1,48,0.61904764,0.30769232,0.07692308,0.23076923,5,1.5302514,0
48,1,4,0.133333333,155,37.5,100,0,0,0,93.75,100,16,17,540,0,13,3,100,100,-1,100,-1,44,1,0,0,0,5,2.536232,0
48,0,0,0.4,43,50,100,0,0,100,100,100,2,1,47,0,5,0,100,-1,-1,100,-1,0,1,1,0,1,4,0.9285714,0
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
24,0,1,0.125,49,50,100,0,100,100,100,100,2,1,198,0,9,1,33,100,-1,20,-1,42,1,1,0,0.16666667,5,4.3510203,0
40,0,5,0.210526316,262,40.909092,100,0,0,100,100,100,22,17,1087,0.5,34,1,73,100,100,100,-1,57,0.5,0.27272728,0,0.54545456,6,16.249292,5
48,0,0,0.307692308,51,50,100,0,0,100,100,100,2,1,240,1,16,7,50,100,-1,100,-1,46,0,0,0,0,4,9.503817,0
48,12,0,0.285714286,164,80,100,0,0,100,90,90,10,12,177,0.25,28,4,80,-1,-1,50,-1,45,0.75,0.8333333,0,0.5,5,1.4774942,0
48,25,6,0.1,460,46.875,100,0,0,100,100,100,32,26,1369,0.4,88,18,47,100,-1,48,-1,46,0.6,0.41666666,0,0.25,4,6.696417,0
50,0,1,0.5,62,100,100,0,0,100,100,100,1,1,68,0,16,3,100,-1,-1,100,-1,40,1,0,0,0,3,1.819853,1
40,0,2,0.166666667,136,41.666668,100,0,0,0,100,100,12,12,141,0,6,9,100,100,-1,100,-1,0,0,0,0,0,4,1.4019607,2
52,2,1,0.25,26,50,0,0,0,100,100,100,2,1,30,0,6,2,-1,-1,-1,100,-1,33,0,0,0,0,2,3.0818713,2
40,1,0,0.5,40,66.666664,100,0,0,100,100,100,3,4,45,0,8,5,100,-1,-1,100,-1,33,0,0,0,0,4,1.6761905,0
40,0,5,0.105263158,413,30.76923,100,0,0,0,76.92308044,73.07691956,26,57,463,0,105,3,100,100,-1,100,-1,58,0,0,0,0,9,1.3782182,0
48,17,3,0.4,293,47.058823,100,100,0,100,100,100,17,33,328,0.16666667,42,4,100,66,-1,100,100,47,0.8333333,0.7,0,0.3,6,1.3482292,1
72,10,3,0.15,191,81.818184,100,0,0,0,81.8181839,81.8181839,11,12,217,0.25,35,8,75,100,-1,55,-1,0,0.75,1,0,0.6666667,3,1.886107,0
50,0,2,0.363636364,36,50,100,0,0,0,100,100,2,1,135,0,10,5,100,-1,-1,100,-1,33,0,0,0,0,3,11.75,3
30,28,3,0.16,522,23.68421,100,0,0,0,55.26315689,55.26315689,38,50,1437,1,95,6,75,-1,-1,63,-1,0,0,0,0,0,6,3.188553,0
52,3,1,0.272727273,71,33.333332,100,0,0,0,100,100,3,1,78,1,15,10,75,-1,-1,100,-1,42,0,0,0,0,4,1.8088236,0
40,13,1,0.2,258,38.88889,100,0,0,0,94.44444275,94.44444275,18,20,471,0,40,3,54,-1,-1,44,-1,0,0,0,0,0,4,2.3618116,0
42,0,5,0.5,52,100,100,0,100,100,100,100,1,1,256,0,3,2,100,100,-1,100,-1,0,0,0,0,0,7,9.819588,0
40,12,3,0.235294118,213,35,100,0,0,100,100,100,20,20,262,1,51,12,100,-1,-1,100,-1,47,0,0,0,0,5,1.478196,0
48,2,2,0.137931034,133,58.333332,100,0,100,100,91.66666412,100,12,9,554,0,39,10,83,100,-1,88,-1,51,0,0,0,0,4,10.462897,0
50,0,0,0.333333333,41,66.666664,100,0,100,100,100,100,3,7,152,0,8,1,100,100,-1,100,-1,25,0,0,0,0,4,11.342105,3
52,3,2,0.1875,118,33.333332,100,0,0,0,100,100,3,1,126,0.8333333,22,11,91,-1,-1,100,-1,54,0.16666667,0,0,0,4,1.3738889,0
52,12,6,0.172413793,350,43.75,100,0,0,0,68.75,68.75,16,14,1065,0.3529412,95,8,90,100,-1,53,-1,56,0.64705884,0.3181818,0,0.22727273,3,3.9379845,1
50,1,4,0.157894737,106,57.142857,100,0,0,100,100,100,7,6,442,0.875,20,2,42,100,-1,83,-1,43,0.125,0,0,0,4,10.138756,5
50,0,4,0.222222222,155,61.53846,100,0,100,100,100,100,13,11,561,0,8,11,66,100,-1,100,-1,50,1,1,0,0.5,5,11.462406,1
32,0,1,0.181818182,408,51.28205,100,0,0,0,100,100,39,27,1927,0.13333334,72,11,69,87,-1,100,-1,48,0.8666667,0.30769232,0.07692308,0.1923077,5,10.379746,0
24,0,0,0.5,145,62.5,100,100,0,100,87.5,87.5,8,14,670,0,18,2,23,100,-1,100,100,42,0,0,0,0,4,6.1829524,0
24,0,0,0.375,169,71.42857,100,100,0,100,85.7142868,85.7142868,7,7,921,0.7,13,2,28,66,-1,100,100,44,0.3,1,0,0,4,6.949821,0
40,0,0,0.222222222,46,50,100,100,100,100,100,100,2,2,51,0,7,5,100,100,-1,100,100,0,0,0,0,0,5,1.5746971,0
42,0,0,-1,28,0,0,0,100,0,0,0,0,2,34,0,7,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.9512196,0
54,0,3,0.173913043,259,82.14286,100,0,0,100,100,100,28,30,589,0.9444444,40,36,100,-1,-1,100,100,48,0.055555556,0,0,0,4,5.6457357,0
42,0,0,-1,12,0,0,0,0,0,0,0,0,0,16,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,3.0422535,0
72,1,0,0.3,64,33.333332,100,0,0,0,66.66666412,66.66666412,3,3,248,0,17,5,66,100,-1,66,-1,71,0,0,0,0,3,7.632184,0
48,0,0,0.153846154,185,58.82353,100,0,0,0,100,100,17,12,526,0,47,6,58,100,-1,60,-1,0,0,0,0,0,5,2.4737492,0
40,3,0,0.4,48,50,100,0,0,0,100,100,2,1,55,1,8,5,100,-1,-1,100,-1,33,0,0,0,0,3,1.9040307,0
48,2,1,0.666666667,33,100,100,0,100,100,100,100,1,1,37,1,7,3,100,100,-1,100,-1,25,0,0,0,0,3,1.9620253,0
50,0,4,0.166666667,29,100,100,0,100,100,100,100,1,1,110,0,4,2,100,100,-1,100,-1,0,1,1,0,0,3,11.37037,1
40,15,1,0.285714286,253,41.17647,100,0,0,0,94.11764526,94.11764526,17,20,273,0,36,9,90,-1,-1,71,-1,0,0,0,0,0,5,1.8594328,0
48,0,2,0.25,41,100,100,0,100,100,100,100,1,1,49,0,12,3,100,100,-1,100,-1,40,1,0,0,0,3,1.2252747,1
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
48,12,0,0.3,177,80,100,0,0,100,90,90,10,12,190,0.16666667,28,3,75,-1,-1,66,-1,47,0.8333333,0.8,0,0.4,5,1.3424046,0
42,0,5,0.428571429,94,66.666664,100,0,0,0,100,100,3,1,427,0,19,4,85,-1,-1,100,-1,46,0,0,0,0,4,8.842323,0
50,0,0,-1,54,0,0,0,0,0,0,0,0,0,67,0,14,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.2915254,0
42,0,2,0.285714286,38,100,100,0,0,100,100,100,1,1,123,1,5,11,100,-1,-1,100,-1,33,0,0,0,0,5,11.247059,0
58,14,2,0.133333333,333,85.71429,100,0,0,100,52.38095093,52.38095093,21,25,349,0.41666666,43,9,72,-1,-1,42,-1,0,0.5833333,0.5714286,0,0.2857143,4,1.8472378,0
40,0,2,0.15,296,43.75,100,0,0,0,68.75,68.75,16,61,329,0,80,2,65,100,-1,-1,-1,62,0,0,0,0,5,1.536839,2
54,0,2,0.222222222,95,50,100,0,0,100,100,100,2,1,102,0,23,2,85,-1,100,100,-1,58,0,0,0,0,4,1.0401704,0
30,0,0,0.285714286,34,100,100,0,0,100,100,100,2,2,40,1,10,5,100,-1,-1,100,-1,37,0,0,0,0,3,2.1545742,0
68,0,0,0.2,136,52.63158,100,0,0,0,63.15789413,57.89473724,19,15,137,0,2,3,88,100,-1,83,100,0,0,0,0,0,4,1.5512465,0
52,13,9,0.12195122,294,50,100,0,0,0,75,75,12,12,321,0.8333333,46,14,87,-1,-1,57,-1,48,0.16666667,0.5,0,0,4,1.41061,0
40,18,5,0.136363636,344,47.36842,100,0,0,0,100,100,19,53,546,0.37037036,52,4,100,100,-1,100,100,0,0.6296296,0.7647059,0,0.29411766,4,2.371484,2
48,0,1,0.75,34,66.666664,100,0,0,100,100,100,3,2,96,0,9,2,100,-1,-1,100,-1,0,1,1,1,0,3,4.5153375,0
24,0,0,0.333333333,30,50,100,0,0,100,100,100,2,1,110,0,7,3,100,-1,-1,100,-1,25,0,0,0,0,5,5.1353383,0
30,0,0,0.2,132,40,100,0,0,0,100,100,15,20,498,0.5,34,9,66,-1,-1,100,-1,48,0.5,1,0,0,4,10.141343,0
50,0,1,0.444444444,69,100,100,0,100,100,100,100,1,1,75,0,18,3,100,100,-1,100,-1,50,1,0,0,0,3,1.8313043,1
40,0,2,0.454545455,31,50,100,0,100,0,100,100,2,1,36,0,6,2,100,100,-1,100,-1,0,0,0,0,0,5,1.555,1
48,0,1,0.363636364,141,68.75,100,0,0,100,100,100,16,12,172,0,32,4,83,100,-1,100,-1,46,1,0,0,0.375,4,1.9190117,0
24,0,0,0.166666667,131,63.636364,100,100,0,100,63.63636398,63.63636398,11,12,523,0,21,5,60,100,-1,50,100,44,1,1,0,0.5,4,5.62,0
68,0,1,0.25,33,50,100,0,100,100,100,100,2,1,79,0.33333334,13,2,100,100,-1,100,-1,50,0.6666667,0,0,0.25,4,13.108696,2
42,0,0,-1,3,0,0,0,0,0,0,0,0,0,7,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,11.5,0
40,13,1,0.192307692,238,45,100,0,0,100,100,100,20,25,286,0,49,11,100,100,-1,100,-1,48,1,1,0,0.6666667,5,1.6965995,0
68,0,3,0.097560976,129,62.5,100,0,100,100,100,100,8,10,133,0.6666667,22,9,100,100,-1,100,-1,47,0.33333334,0,0,0.6,4,1.9714065,4
54,0,0,0.166666667,57,50,100,0,100,100,100,100,2,1,183,0,8,1,100,100,-1,100,-1,0,1,1,1,0,4,7.410072,0
42,0,5,0.12195122,249,46.666668,100,0,0,0,100,100,15,24,961,1,18,10,100,100,-1,100,100,43,0,0,0,0,3,22.328638,0
50,0,0,-1,56,0,0,0,100,0,0,0,0,0,58,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,1,2.258216,0
32,1,0,0.166666667,107,50,100,0,100,100,100,100,2,2,136,0,25,0,100,100,-1,83,-1,53,0,0,0,0,3,0.88802856,4
72,1,0,1,27,50,100,0,0,0,100,100,2,5,55,0,10,0,100,-1,-1,100,-1,50,0,0,0,0,3,2.104869,0
40,0,1,0.222222222,138,40,100,0,0,100,100,100,10,13,631,0,21,1,55,-1,-1,66,100,42,0,0,0,0,6,11.560846,2
24,0,1,0.125,50,50,100,0,100,100,100,100,2,1,196,0,9,1,33,100,-1,20,-1,42,1,1,0,0.16666667,5,4.0185184,0
42,0,0,-1,110,0,0,0,0,0,0,0,0,0,120,0,11,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.7756139,0
30,0,0,0.2,132,40,100,0,0,0,100,100,15,20,498,0.5,34,9,66,-1,-1,100,-1,48,0.5,1,0,0,4,10.141343,0
38,1,3,0.136363636,189,41.17647,100,0,0,0,100,100,17,15,212,0.25,24,10,100,-1,-1,100,-1,45,0.75,1,0,0.6666667,5,1.3596181,0
60,0,6,0.157894737,168,37.5,100,0,0,100,87.5,87.5,8,9,625,1,23,16,50,-1,-1,50,-1,46,0,0,0,0,4,7.3234043,0
38,1,2,0.3,42,50,100,0,0,0,100,100,2,1,47,0,6,9,100,100,-1,100,-1,0,0,0,0,0,4,2.3943965,0
